title,author,publisher,publication_date,discount,price,url,canbuy
訂製完美：基因工程時代的人性思辨,邁可‧桑德爾,先覺,2018-03-01,9.0,225,https://www.books.com.tw/products/0010779718?loc=P_0005_092,True
華頓商學院最受歡迎的談判課:上完這堂課，世界都會聽你的【暢銷20萬冊增修版】 (電子書),史都華．戴蒙,先覺,2018-01-01,88.0,246,https://www.books.com.tw/products/E050020711?loc=P_0005_093,True
華頓商學院最受歡迎的談判課:上完這堂課，世界都會聽你的【暢銷20萬冊增修版】,史都華．戴蒙,先覺,2018-01-01,79.0,316,https://www.books.com.tw/products/0010773987?loc=P_0005_094,True
史丹佛大學心理學講義，人生順利的簡單法則 (電子書),凱莉．麥高尼格,先覺,2017-12-01,,210,https://www.books.com.tw/products/E050019088?loc=P_0005_095,True
史丹佛大學心理學講義，人生順利的簡單法則,凱莉．麥高尼格,先覺,2017-12-01,79.0,237,https://www.books.com.tw/products/0010770815?loc=P_0005_096,True
像海洋一樣思考：島嶼，不是世界的中心，是航向遠方的起點,花亦芬,先覺,2017-11-06,9.0,449,https://www.books.com.tw/products/0010768804?loc=P_0005_097,True
金錢整理：只要收拾存摺、冰箱和另一半，錢會自然流向你,市居愛,先覺,2017-06-01,79.0,197,https://www.books.com.tw/products/0010752717?loc=P_0005_098,True
上一堂最生動的國際關係：20部經典電影，告訴你世界原來是這個樣子,蔡增家,先覺,2017-04-01,9.0,306,https://www.books.com.tw/products/0010747227?loc=P_0005_099,True
房間裡最有智慧的人：康乃爾X史丹佛頂尖心理學家帶你洞悉人性、判辨真偽,"李‧羅斯,湯瑪斯‧吉洛維奇",先覺,2017-03-01,9.0,270,https://www.books.com.tw/products/0010744264?loc=P_0005_100,True
公司的品格2：從本地個案看懂台灣公司治理，拆解上市櫃公司地雷,"孔繁華,李華驎",先覺,2016-11-01,79.0,213,https://www.books.com.tw/products/0010732679?loc=P_0005_001,True
公司的品格2：從本地個案看懂台灣公司治理，拆解上市櫃公司地雷 (電子書),"孔繁華,李華驎",先覺,2016-11-01,,189,https://www.books.com.tw/products/E050010277?loc=P_0005_002,True
明天的遊戲規則：運用數位槓桿，迎向市場新局,黃俊堯,先覺,2016-10-01,9.0,252,https://www.books.com.tw/products/0010729432?loc=P_0005_003,True
明天的遊戲規則：運用數位槓桿，迎向市場新局 (電子書),黃俊堯,先覺,2016-10-01,,196,https://www.books.com.tw/products/E050010275?loc=P_0005_004,True
我愛這個現實的城市：最令人信服的28歲創業家帶你闖出自己的路,Green,先覺,2016-09-01,9.0,225,https://www.books.com.tw/products/0010725394?loc=P_0005_005,True
在歷史的傷口上重生：德國走過的轉型正義之路,花亦芬（Yih-Fen HUA）,先覺,2016-08-05,9.0,495,https://www.books.com.tw/products/0010721982?loc=P_0005_006,False
不當行為：行為經濟學之父教你更聰明的思考 (電子書),理查．塞勒,先覺,2016-06-01,,299,https://www.books.com.tw/products/E050005125?loc=P_0005_007,True
不當行為：行為經濟學之父教你更聰明的思考、理財、看世界,理查．塞勒,先覺,2016-06-01,79.0,347,https://www.books.com.tw/products/0010716217?loc=P_0005_008,True
上一堂最好玩的韓國學：政大超人氣教授帶你從韓劇看韓國社會、政治、外交與兩韓關係,蔡增家,先覺,2016-04-01,7.0,231,https://www.books.com.tw/products/0010709225?loc=P_0005_009,True
當爸媽過了65歲：你一定要知道的醫療、長照、財務、法律知識,康哲偉,先覺,2015-10-26,9.0,252,https://www.books.com.tw/products/0010693133?loc=P_0005_010,True
放膽射月!全球最聰明大學「奇點」教我的事,葛如鈞,先覺,2015-08-31,9.0,288,https://www.books.com.tw/products/0010686526?loc=P_0005_011,True
世界太精采，請你趕快站出來：30世代的勇氣與挑戰,路怡珍,先覺,2015-08-26,9.0,279,https://www.books.com.tw/products/0010686522?loc=P_0005_012,True
令人著迷的生與死：耶魯大學最受歡迎的哲學課 (電子書),雪萊‧卡根,先覺,2015-07-30,,360,https://www.books.com.tw/products/E050010273?loc=P_0005_013,True
