title,author,publisher,publication_date,discount,price,url
佛洛阿德vs.CC考克之心理遊戲Live Show,佛洛阿德，CC考克,圓神,2002-02-27,9,198,https://www.books.com.tw/products/0010186900?loc=P_0005_096
巴黎小館秘密情人,鄭華娟,圓神,2002-02-27,9,207,https://www.books.com.tw/products/0010186901?loc=P_0005_097
改變一生的一句話 (一),林清玄等,圓神,2002-01-31,,69,https://www.books.com.tw/products/0010184594?loc=P_0005_098
改變一生的一句話 (二),宋楚瑜等,圓神,2002-01-31,9,108,https://www.books.com.tw/products/0010184595?loc=P_0005_099
改變一生的一句話 (三),劉墉等著,圓神,2002-01-31,9,108,https://www.books.com.tw/products/0010184596?loc=P_0005_100
改變一生的一句話 (四),星雲大師等,圓神,2002-01-31,9,108,https://www.books.com.tw/products/0010184597?loc=P_0005_001
改變一生的一句話 (五),陳水扁等,圓神,2002-01-31,9,108,https://www.books.com.tw/products/0010184598?loc=P_0005_002
愛的接力賽,梁弘志,圓神,2002-01-25,9,198,https://www.books.com.tw/products/0010184599?loc=P_0005_003
紅色橄欖,翁明哲,圓神,2002-01-01,9,198,https://www.books.com.tw/products/0010181688?loc=P_0005_004
學習永不嫌遲 ─盲人碩士柯明期的生命故事,邱麗文,圓神,2002-01-01,9,171,https://www.books.com.tw/products/0010181689?loc=P_0005_005
在逆境中微笑向前,范俊逸,圓神,2002-01-01,9,171,https://www.books.com.tw/products/0010181690?loc=P_0005_006
有愛就有希望：朱仲祥激勵生命的故事,朱仲祥,圓神,2001-12-15,9,171,https://www.books.com.tw/products/0010181358?loc=P_0005_007
賺食世家─國家文藝獎得主 葉石濤黑色幽默小說選,葉石濤,圓神,2001-12-03,9,180,https://www.books.com.tw/products/0010178630?loc=P_0005_008
我想結婚，你呢?,楊明,圓神,2001-12-03,9,180,https://www.books.com.tw/products/0010178631?loc=P_0005_009
這樣學英文最簡單,歐媽咪,圓神,2001-11-26,9,171,https://www.books.com.tw/products/0010178629?loc=P_0005_010
浩瀚星雲,林清玄,圓神,2001-11-26,9,324,https://www.books.com.tw/products/0010178424?loc=P_0005_011
如果你問起-漢英對照李敏勇詩選,李敏勇,圓神,2001-11-02,9,171,https://www.books.com.tw/products/0010177596?loc=P_0005_012
思慕與哀愁-漢日對照李敏勇詩選,李敏勇,圓神,2001-11-02,9,171,https://www.books.com.tw/products/0010177597?loc=P_0005_013
私的杜麗珍,徐錦成,圓神,2001-10-25,9,180,https://www.books.com.tw/products/0010175696?loc=P_0005_014
不怕改變,"廖筱君,林傑煥",圓神,2001-10-25,9,225,https://www.books.com.tw/products/0010175698?loc=P_0005_015
世紀首航：政黨輪替五百天的沉思,陳水扁,圓神,2001-10-25,9,288,https://www.books.com.tw/products/0010176337?loc=P_0005_016
想入非非：少年阿Jun的紫色大陸大冒險,黃羿峻,圓神,2001-10-03,9,180,https://www.books.com.tw/products/0010175053?loc=P_0005_017
總統府週記,陳哲男,圓神,2001-10-03,9,189,https://www.books.com.tw/products/0010175055?loc=P_0005_018
不敗的上班族─上班族50個成功黃金定律,Mimiko,圓神,2001-09-26,9,180,https://www.books.com.tw/products/0010175054?loc=P_0005_019
大稻埕135巷─從胭脂巷到攝影棚的人生,陸沙舟,圓神,2001-09-26,9,216,https://www.books.com.tw/products/0010175052?loc=P_0005_020
青雲有路志為梯,鄧樂然,圓神,2001-09-03,9,207,https://www.books.com.tw/products/0010169182?loc=P_0005_021
我就這樣哈上了台灣,丹布隆,圓神,2001-09-03,9,171,https://www.books.com.tw/products/0010169204?loc=P_0005_022
羅曼蒂克路：鄭華娟亂走亂逛亂畫旅行簿,鄭華娟,圓神,2001-08-27,9,207,https://www.books.com.tw/products/0010170248?loc=P_0005_023
創造人生歡喜的寓言,林清玄,圓神,2001-08-27,9,198,https://www.books.com.tw/products/0010170249?loc=P_0005_024
以戀人之名視覺系 愛情郵件—戀人慾vs購物慾,黃威融,圓神,2001-08-01,9,171,https://www.books.com.tw/products/0010164825?loc=P_0005_025
人間工廠,陳璐茜,圓神,2001-07-25,9,180,https://www.books.com.tw/products/0010164824?loc=P_0005_026
889488─讓家人滿臉斜線的天才爸爸日記,郜瑩,圓神,2001-07-02,9,171,https://www.books.com.tw/products/0010161354?loc=P_0005_027
High High 人生--閻驊的一千零一Yeah,閻驊,圓神,2001-07-02,9,171,https://www.books.com.tw/products/0010161353?loc=P_0005_028
高國華教你反敗為勝,高國華,圓神,2001-06-26,9,198,https://www.books.com.tw/products/0010161357?loc=P_0005_029
佛洛阿德之心理遊戲俱樂部,佛洛阿德,圓神,2001-06-26,9,171,https://www.books.com.tw/products/0010161361?loc=P_0005_030
受用一生的智慧,戴晨志,圓神,2001-06-26,9,207,https://www.books.com.tw/products/0010161362?loc=P_0005_031
五年級同學會,mimiko，greg，果子離，達爾文，漂浪，turtle,圓神,2001-05-31,9,180,https://www.books.com.tw/products/0010156712?loc=P_0005_032
兩個女生的悄悄話,Maggie‧Joe,圓神,2001-05-24,9,171,https://www.books.com.tw/products/0010156721?loc=P_0005_033
未竟之藍,黃寶蓮,圓神,2001-05-10,9,234,https://www.books.com.tw/products/0010156899?loc=P_0005_034
地久天長,李慧珍，子鶩,圓神,2001-05-10,9,189,https://www.books.com.tw/products/0010154979?loc=P_0005_035
捨不得就愛不了,楊明,圓神,2001-05-09,9,180,https://www.books.com.tw/products/0010156900?loc=P_0005_036
海洋之子劉寧生,"劉寧生,劉永毅",圓神,2001-05-03,9,198,https://www.books.com.tw/products/0010154987?loc=P_0005_037
薇言聳聽 哈啦英文-口語、俚語、流行語，輕鬆上口,徐薇,圓神,2001-04-03,9,225,https://www.books.com.tw/products/0010149522?loc=P_0005_038
我愛青春不老,黃麗穗,圓神,2001-03-26,9,198,https://www.books.com.tw/products/0010149403?loc=P_0005_039
黑森林的愛情樹,鄭華娟,圓神,2001-03-26,9,198,https://www.books.com.tw/products/0010149521?loc=P_0005_040
追尋人生美好的寓言,林清玄,圓神,2001-02-26,9,207,https://www.books.com.tw/products/0010147741?loc=P_0005_041
地球團團轉,阿Jun,圓神,2001-02-23,9,198,https://www.books.com.tw/products/0010147735?loc=P_0005_042
我比鋼琴還大,陳守祺,圓神,2001-02-23,9,171,https://www.books.com.tw/products/0010147736?loc=P_0005_043
阿金不怕火煉,謝麗金,圓神,2001-02-23,9,180,https://www.books.com.tw/products/0010147737?loc=P_0005_044
火車向後跑,動力火車、林玉,圓神,2001-02-23,9,180,https://www.books.com.tw/products/0010147738?loc=P_0005_045
愛是永不止息,冉亮,圓神,2001-02-15,9,180,https://www.books.com.tw/products/0010147113?loc=P_0005_046
這樣養育孩子最健康,姜淑惠,圓神,2001-01-20,9,234,https://www.books.com.tw/products/0010141754?loc=P_0005_047
所以，你也要活下去!,大平光代,圓神,2001-01-18,9,189,https://www.books.com.tw/products/0010141752?loc=P_0005_048
哈偶像學英文,袁永興,圓神,2001-01-15,9,171,https://www.books.com.tw/products/0010141751?loc=P_0005_049
堅持夢想就擁有希望─Job Hunter 義無反顧向前衝50招,呂如中,圓神,2001-01-15,9,189,https://www.books.com.tw/products/0010141750?loc=P_0005_050
女人要愛不要懂,小野,圓神,2001-01-01,9,198,https://www.books.com.tw/products/0010139749?loc=P_0005_051
愛在東京蔓延時,江中星,圓神,2001-01-01,9,171,https://www.books.com.tw/products/0010139750?loc=P_0005_052
用愛過生活,賴金波,圓神,2001-01-01,9,180,https://www.books.com.tw/products/0010139751?loc=P_0005_053
布魯塞爾的浮木,陳昇,圓神,2000-12-26,9,269,https://www.books.com.tw/products/0010141395?loc=P_0005_054
每天做聰明的選擇,曹又方,圓神,2000-11-24,9,180,https://www.books.com.tw/products/0010136621?loc=P_0005_055
一半和一半的戀愛,陳璐茜,圓神,2000-11-24,9,180,https://www.books.com.tw/products/0010136622?loc=P_0005_056
佛洛阿德vs.羊格之心理遊戲 101,佛洛阿德，羊格,圓神,2000-11-15,9,207,https://www.books.com.tw/products/0010137619?loc=P_0005_057
一生一會,吳英女,圓神,2000-10-24,9,180,https://www.books.com.tw/products/0010134352?loc=P_0005_058
茶味禪心,林清玄,圓神,2000-10-24,9,198,https://www.books.com.tw/products/0010134353?loc=P_0005_059
惡女修道院,彭樹君,圓神,2000-10-24,9,171,https://www.books.com.tw/products/0010134355?loc=P_0005_060
茶言觀色,林清玄,圓神,2000-10-24,9,180,https://www.books.com.tw/products/0010134354?loc=P_0005_061
愛回到最初,光禹,圓神,2000-10-24,9,198,https://www.books.com.tw/products/0010134356?loc=P_0005_062
嗑名牌,高祖寧,圓神,2000-10-01,9,225,https://www.books.com.tw/products/0010131979?loc=P_0005_063
走向黎明,台灣人權促進會編,圓神,2000-09-21,9,270,https://www.books.com.tw/products/0010131496?loc=P_0005_064
其實，快樂如影隨形,呂如中,圓神,2000-09-08,9,180,https://www.books.com.tw/products/0010131845?loc=P_0005_065
阿貴的生活連絡簿,春水堂,圓神,2000-09-02,9,144,https://www.books.com.tw/products/0010128943?loc=P_0005_066
為自己想往幸福走,楊明,圓神,2000-09-02,9,180,https://www.books.com.tw/products/0010128944?loc=P_0005_067
薇星連線新聞英文：看懂Time、聽懂CNN，掌握最新世界動態,徐薇,圓神,2000-09-02,9,225,https://www.books.com.tw/products/0010128945?loc=P_0005_068
思考帽和行動鞋：選擇你自己的人生答案,谷文瑞,圓神,2000-09-01,9,216,https://www.books.com.tw/products/0010128942?loc=P_0005_069
為萬事歡喜—人生的智慧,曹又方,圓神,2000-08-30,9,180,https://www.books.com.tw/products/0010125189?loc=P_0005_070
體會人生真味的寓言,林清玄,圓神,2000-07-27,9,198,https://www.books.com.tw/products/0010121730?loc=P_0005_071
漫步油桐花開的山林間,李敏勇,圓神,2000-07-05,9,198,https://www.books.com.tw/products/0010120339?loc=P_0005_072
比美國總統更有影響力的9個人,陳容香,圓神,2000-07-05,9,171,https://www.books.com.tw/products/0010120341?loc=P_0005_073
能相愛在世界末日之前,林慶昭,圓神,2000-07-05,9,207,https://www.books.com.tw/products/0010120342?loc=P_0005_074
彷彿看見藍色的海和帆,李敏勇,圓神,2000-07-01,9,198,https://www.books.com.tw/products/0010120338?loc=P_0005_075
不顧一切愛上你,黃子音,圓神,2000-07-01,9,189,https://www.books.com.tw/products/0010120340?loc=P_0005_076
Check It Out!──48個絕無冷場的Party遊戲,李傳薇,圓神,2000-07-01,9,180,https://www.books.com.tw/products/0010120344?loc=P_0005_077
薇Have Fun!娛樂英文,徐薇,圓神,2000-06-01,9,225,https://www.books.com.tw/products/0010110921?loc=P_0005_078
溫柔心就是天堂,范俊逸,圓神,2000-06-01,9,180,https://www.books.com.tw/products/0010110840?loc=P_0005_079
花錢少少，英文好好,鄭開來,圓神,2000-05-25,9,180,https://www.books.com.tw/products/0010110919?loc=P_0005_080
花內褲排排掛-鄭華娟的歐式家庭生活手記,鄭華娟,圓神,2000-05-25,9,198,https://www.books.com.tw/products/0010105751?loc=P_0005_081
玩性堅強-14位另類玩家的精采人生,潘恆旭,圓神,2000-04-26,9,171,https://www.books.com.tw/products/0010027597?loc=P_0005_082
媽，妳怪怪的哦!,郜瑩,圓神,2000-04-26,9,180,https://www.books.com.tw/products/0010031335?loc=P_0005_083
和你的故事相遇,陳璐莤,圓神,2000-04-26,9,198,https://www.books.com.tw/products/0010041855?loc=P_0005_084
第一次情感接觸-DJ、情人與他們的故事,聶雲,圓神,2000-04-26,9,162,https://www.books.com.tw/products/0010065302?loc=P_0005_085
點燃人生希望的寓言,林清玄,圓神,2000-04-26,9,198,https://www.books.com.tw/products/0010093627?loc=P_0005_086
機會只有3秒鐘,柴智屏,圓神,2000-04-01,9,198,https://www.books.com.tw/products/0010065129?loc=P_0005_087
愛的出口和缺口,楊明,圓神,2000-03-26,9,162,https://www.books.com.tw/products/0010058728?loc=P_0005_088
很自我，很自在-生活的藝術,曹又方,圓神,2000-03-26,9,207,https://www.books.com.tw/products/0010064339?loc=P_0005_089
Here薇Go!旅遊英文,徐薇,圓神,2000-03-01,9,225,https://www.books.com.tw/products/0010010666?loc=P_0005_090
在生命中的每一天,德桃癌症關懷文教基金會,圓神,2000-03-01,9,162,https://www.books.com.tw/products/0010010853?loc=P_0005_091
煩惱平息,林清玄,圓神,2000-03-01,9,180,https://www.books.com.tw/products/0010044388?loc=P_0005_092
身心安頓,林清玄,圓神,2000-03-01,9,216,https://www.books.com.tw/products/0010090512?loc=P_0005_093
這樣料理最健康,姜淑惠,圓神,2000-03-01,9,261,https://www.books.com.tw/products/0010027836?loc=P_0005_094
七里香,席慕蓉,圓神,2000-03-01,9,189,https://www.books.com.tw/products/0010035176?loc=P_0005_095
無怨的青春,席慕蓉,圓神,2000-03-01,9,189,https://www.books.com.tw/products/0010096524?loc=P_0005_096
探索人生方向的寓言,林清玄,圓神,2000-01-25,9,198,https://www.books.com.tw/products/0010026328?loc=P_0005_097
電子情師,王桓奇,圓神,2000-01-25,9,171,https://www.books.com.tw/products/0010023266?loc=P_0005_098
我的尼泊爾情人,胡依嘉,圓神,2000-01-25,9,198,https://www.books.com.tw/products/0010056039?loc=P_0005_099
大測大悟愛情魔法書,李傳薇,圓神,2000-01-01,9,162,https://www.books.com.tw/products/0010004095?loc=P_0005_100
做個可愛的女人,黃麗穗,圓神,2000-01-01,9,180,https://www.books.com.tw/products/0010061151?loc=P_0005_001
出發,鄭開來,圓神,2000-01-01,9,189,https://www.books.com.tw/products/0010065344?loc=P_0005_002
另一種清醒：我與憂鬱症共舞的日子,黃子音,圓神,1999-11-24,9,198,https://www.books.com.tw/products/0010005573?loc=P_0005_003
活得清醒愛得快樂,朱衣,圓神,1999-11-24,9,180,https://www.books.com.tw/products/0010036052?loc=P_0005_004
麥擱比呀SHOPPING英文(語言)—試穿、殺價、找東西，完全購物特輯!,徐薇,圓神,1999-11-24,9,225,https://www.books.com.tw/products/0010041178?loc=P_0005_005
溫馨廚房咖啡座,鄭華娟,圓神,1999-11-24,9,180,https://www.books.com.tw/products/0010055153?loc=P_0005_006
容許愛情犯點錯,呂如中,圓神,1999-11-09,9,198,https://www.books.com.tw/products/0010058950?loc=P_0005_007
突破人生困境的寓言,林清玄,圓神,1999-11-01,9,189,https://www.books.com.tw/products/0010095207?loc=P_0005_008
薇力四射英文運動會,徐薇,圓神,1999-10-01,9,225,https://www.books.com.tw/products/0010003688?loc=P_0005_009
真愛不死,朱衛茵,圓神,1999-10-01,9,162,https://www.books.com.tw/products/0010016370?loc=P_0005_010
學會放心和放手,楊明,圓神,1999-10-01,9,162,https://www.books.com.tw/products/0010030524?loc=P_0005_011
葉曼答客問,葉曼,圓神,1999-09-01,9,234,https://www.books.com.tw/products/0010008350?loc=P_0005_012
華裔網路英雄傳奇-有想法也能玩出一片天,鄧海珠,圓神,1999-09-01,9,180,https://www.books.com.tw/products/0010012588?loc=P_0005_013
亂髮-与謝野晶子短歌集,与謝野晶子,圓神,1999-09-01,9,171,https://www.books.com.tw/products/0010032993?loc=P_0005_014
淡定與積極,曹又方,圓神,1999-09-01,9,180,https://www.books.com.tw/products/0010096333?loc=P_0005_015
就醬子上網學英文,徐薇,圓神,1999-08-25,9,225,https://www.books.com.tw/products/0010003485?loc=P_0005_016
爸爸,金正賢,圓神,1999-08-08,9,270,https://www.books.com.tw/products/0010040490?loc=P_0005_017
瘦身就是如此簡單,李詠立,圓神,1999-08-05,9,162,https://www.books.com.tw/products/0010012249?loc=P_0005_018
美妙的自然傳說,蓋瑞．費古森,圓神,1999-08-04,9,189,https://www.books.com.tw/products/0010007358?loc=P_0005_019
不放過青春,光 禹,圓神,1999-07-15,9,180,https://www.books.com.tw/products/0010106303?loc=P_0005_020
寂寞帶我去散步,陳昇,圓神,1999-06-30,9,207,https://www.books.com.tw/products/0010011228?loc=P_0005_021
薇力十足食用英語,徐 薇,圓神,1999-06-29,9,225,https://www.books.com.tw/products/0010024806?loc=P_0005_022
死亡與童女之舞─胡因夢自傳,胡因夢,圓神,1999-06-27,9,270,https://www.books.com.tw/products/0010005347?loc=P_0005_023
戀愛，不是因為寂寞,井露,圓神,1999-06-01,9,171,https://www.books.com.tw/products/0010003880?loc=P_0005_024
紅12的祕密,鄭華娟,圓神,1999-06-01,9,162,https://www.books.com.tw/products/0010005482?loc=P_0005_025
這樣吃最健康,姜淑惠,圓神,1999-05-01,9,171,https://www.books.com.tw/products/0010003352?loc=P_0005_026
活在這個城市必須的快樂,楊曼芬,圓神,1999-05-01,9,180,https://www.books.com.tw/products/0010048607?loc=P_0005_027
YASMEEN的下午茶,YASMEEN,圓神,1999-05-01,9,234,https://www.books.com.tw/products/0010051256?loc=P_0005_028
每天都有好機會,鄭開來,圓神,1999-05-01,9,162,https://www.books.com.tw/products/0010011004?loc=P_0005_029
這樣生活最健康,姜淑惠,圓神,1999-05-01,9,171,https://www.books.com.tw/products/0010050705?loc=P_0005_030
幽默心看對錯,范俊逸,圓神,1999-05-01,9,180,https://www.books.com.tw/products/0010092226?loc=P_0005_031
徐薇最有笑英文遊戲書,徐薇,圓神,1999-04-01,9,198,https://www.books.com.tw/products/0010094962?loc=P_0005_032
遺落在遠方的愛,謝岱玲,圓神,1999-04-01,9,180,https://www.books.com.tw/products/0010097588?loc=P_0005_033
愛與不愛的證據─我參與的六個徵信社調查事件,郭美貞,圓神,1999-04-01,9,189,https://www.books.com.tw/products/0010099028?loc=P_0005_034
輕輕鬆鬆做自己—紐西蘭另類生活實驗,朱衣,圓神,1999-03-01,9,189,https://www.books.com.tw/products/0010016233?loc=P_0005_035
為真愛承諾,光禹,圓神,1999-02-01,9,180,https://www.books.com.tw/products/0010007107?loc=P_0005_036
飛越沙漠的河,林清玄,圓神,1999-01-01,9,171,https://www.books.com.tw/products/0010033906?loc=P_0005_037
如果男人好得有點笨……,李冠蓉,圓神,1999-01-01,9,162,https://www.books.com.tw/products/0010046050?loc=P_0005_038
頑皮天使有點壞,鄧海珠,圓神,1998-12-01,9,198,https://www.books.com.tw/products/0010004244?loc=P_0005_039
高僧名言︰100位名僧的智慧,金岡秀友,圓神,1998-11-15,9,207,https://www.books.com.tw/products/0010198137?loc=P_0005_040
唐安麒12星座體雕術,唐安麒,圓神,1998-11-01,9,180,https://www.books.com.tw/products/0010023480?loc=P_0005_041
香水婚紀念日,鄭華娟,圓神,1998-11-01,9,180,https://www.books.com.tw/products/0010036334?loc=P_0005_042
感情世界的性別差異,狄奧多‧芮克,圓神,1998-10-01,9,216,https://www.books.com.tw/products/0010010586?loc=P_0005_043
城市愛情冒險家,莊鎧壎,圓神,1998-10-01,9,171,https://www.books.com.tw/products/0010063506?loc=P_0005_044
越來越會愛,曹又方,圓神,1998-10-01,9,180,https://www.books.com.tw/products/0010088214?loc=P_0005_045
愛情的節奏藍調,林峰丕,圓神,1998-10-01,9,162,https://www.books.com.tw/products/0010091603?loc=P_0005_046
素樸生活,中野孝次,圓神,1998-09-01,9,189,https://www.books.com.tw/products/0010062287?loc=P_0005_047
鹹魚的滋味,陳昇,圓神,1998-08-01,9,234,https://www.books.com.tw/products/0010008656?loc=P_0005_048
在PUB尋找流浪的愛情,李俊東,圓神,1998-08-01,9,89,https://www.books.com.tw/products/0010018382?loc=P_0005_049
打烊時決定愛不愛你,井露,圓神,1998-08-01,9,89,https://www.books.com.tw/products/0010024559?loc=P_0005_050
唐安麒瘦身健美湯方,唐安麒,圓神,1998-07-01,9,162,https://www.books.com.tw/products/0010005999?loc=P_0005_051
快樂飛行,黃慧琳,圓神,1998-07-01,9,198,https://www.books.com.tw/products/0010020580?loc=P_0005_052
在勇氣邊緣,光禹,圓神,1998-07-01,9,180,https://www.books.com.tw/products/0010011967?loc=P_0005_053
生命中的龍捲風,林清玄,圓神,1998-06-15,9,198,https://www.books.com.tw/products/0010198172?loc=P_0005_054
青春捕手,石德華,圓神,1998-06-01,9,162,https://www.books.com.tw/products/0010033453?loc=P_0005_055
心靈的天梯,Noah BenShea,圓神,1998-06-01,9,225,https://www.books.com.tw/products/0010047645?loc=P_0005_056
我和我的夏家班 —超級經紀人夏玉順,夏玉順,圓神,1998-06-01,9,189,https://www.books.com.tw/products/0010047705?loc=P_0005_057
誰能比我更好笑,陳照雄,圓神,1998-05-01,9,171,https://www.books.com.tw/products/0010002897?loc=P_0005_058
讓自己變生活高手,曹又方,圓神,1998-05-01,9,180,https://www.books.com.tw/products/0010007367?loc=P_0005_059
愛情草,簡 捷,圓神,1998-05-01,9,216,https://www.books.com.tw/products/0010017683?loc=P_0005_060
笑倒在古人床上—談經典情色文學,曾陽晴,圓神,1998-05-01,9,180,https://www.books.com.tw/products/0010030686?loc=P_0005_061
原色愛情,郜 瑩,圓神,1998-05-01,9,162,https://www.books.com.tw/products/0010041631?loc=P_0005_062
超級旅行家,蔡詩萍等著,圓神,1998-05-01,9,180,https://www.books.com.tw/products/0010095498?loc=P_0005_063
我，十七歲,富邦文教基金會 策畫,圓神,1998-04-02,9,198,https://www.books.com.tw/products/0010059487?loc=P_0005_064
張雅琴SMART英語學習法—English Express 英語馬上通,張雅琴,圓神,1998-04-01,9,171,https://www.books.com.tw/products/0010006968?loc=P_0005_065
關於性的最高觀點—人，如何透過性提昇到最高境界,孟東籬等著,圓神,1998-03-01,9,189,https://www.books.com.tw/products/0010022287?loc=P_0005_066
放開自己好好愛,朱 衣,圓神,1998-03-01,9,162,https://www.books.com.tw/products/0010027588?loc=P_0005_067
會玩才會過生活,曹又方,圓神,1998-03-01,9,180,https://www.books.com.tw/products/0010048301?loc=P_0005_068
戀愛卜一卜,卜大中,圓神,1998-02-01,9,198,https://www.books.com.tw/products/0010090901?loc=P_0005_069
昨日的叛逆,光禹,圓神,1998-01-01,9,180,https://www.books.com.tw/products/0010005862?loc=P_0005_070
哈佛沒有教的事,褚士瑩,圓神,1998-01-01,9,180,https://www.books.com.tw/products/0010013051?loc=P_0005_071
矽谷傳奇(下)看誰稱霸科技王國,鄧海珠,圓神,1998-01-01,9,225,https://www.books.com.tw/products/0010033032?loc=P_0005_072
拉薩之旅,Alexandra David-Neel,圓神,1998-01-01,9,252,https://www.books.com.tw/products/0010054803?loc=P_0005_073
贏別人也要超越自己—陳靜的金牌人生,陳靜口述 ．黃曼瑩著,圓神,1998-01-01,9,180,https://www.books.com.tw/products/0010061113?loc=P_0005_074
矽谷傳奇(上)看誰稱霸科技王國,鄧海珠,圓神,1998-01-01,9,225,https://www.books.com.tw/products/0010093380?loc=P_0005_075
一個心理學家眼中的愛,Theodor Reik,圓神,1997-12-01,9,225,https://www.books.com.tw/products/0010031626?loc=P_0005_076
每個人都是自己的第一名,陳美儒,圓神,1997-12-01,9,162,https://www.books.com.tw/products/0010064358?loc=P_0005_077
生命中的不可不讀—影響16位名家的一部經,聖嚴法師等16位名家合著,圓神,1997-11-01,9,216,https://www.books.com.tw/products/0010090079?loc=P_0005_078
禪中學取人生,酒井大岳,圓神,1997-11-01,9,162,https://www.books.com.tw/products/0010090165?loc=P_0005_079
真情不設防,陳凱倫,圓神,1997-10-01,9,162,https://www.books.com.tw/products/0010003817?loc=P_0005_080
我們是讀這些書長大的,孫大偉等著,圓神,1997-10-01,9,171,https://www.books.com.tw/products/0010065342?loc=P_0005_081
拿聽診器的哲學家—名醫與生命的對話,林秋江 口述,圓神,1997-10-01,9,180,https://www.books.com.tw/products/0010090691?loc=P_0005_082
人生一定要精采,曹又方,圓神,1997-10-01,9,198,https://www.books.com.tw/products/0010065343?loc=P_0005_083
李崗陪你看電影,李 崗,圓神,1997-09-01,9,171,https://www.books.com.tw/products/0010010834?loc=P_0005_084
會吃會做有門道,梁瓊白,圓神,1997-09-01,9,180,https://www.books.com.tw/products/0010051605?loc=P_0005_085
換個跑道再起飛,許德英,圓神,1997-09-01,9,162,https://www.books.com.tw/products/0010033100?loc=P_0005_086
全力以赴魅力十足,雪柔,圓神,1997-08-15,9,171,https://www.books.com.tw/products/0010198068?loc=P_0005_087
明星上菜︰臺北最炫餐廳指南,岳豹,圓神,1997-08-15,9,162,https://www.books.com.tw/products/0010198100?loc=P_0005_088
名家星座愛情故事—12星座12種愛(下),褚士瑩 等著,圓神,1997-08-01,9,126,https://www.books.com.tw/products/0010003423?loc=P_0005_089
名家星座愛情故事—12星座12種愛(上),褚士瑩等著,圓神,1997-08-01,9,126,https://www.books.com.tw/products/0010012391?loc=P_0005_090
風速中的笑與淚,王惠珍,圓神,1997-07-15,9,171,https://www.books.com.tw/products/0010197966?loc=P_0005_091
給我熱情與正義︰一個新聞主播的堅持,吳恩文,圓神,1997-07-15,9,171,https://www.books.com.tw/products/0010198016?loc=P_0005_092
笑傲麻將桌,王士弘,圓神,1997-07-15,9,198,https://www.books.com.tw/products/0010198017?loc=P_0005_093
讓真愛照亮每一天,陶曉清,圓神,1997-07-15,9,171,https://www.books.com.tw/products/0010198099?loc=P_0005_094
辦公室EQ故事,尚秀芬,圓神,1997-07-01,9,162,https://www.books.com.tw/products/0010011989?loc=P_0005_095
愛要認真又好玩,褚士瑩,圓神,1997-07-01,9,162,https://www.books.com.tw/products/0010096866?loc=P_0005_096
寫給永恆的戀人,曹又方,圓神,1997-06-01,9,198,https://www.books.com.tw/products/0010128609?loc=P_0005_097
誰來教我愛,光禹,圓神,1997-06-01,9,180,https://www.books.com.tw/products/0010046693?loc=P_0005_098
寂寞快樂私生活,林峰丕,圓神,1997-05-15,9,162,https://www.books.com.tw/products/0010197964?loc=P_0005_099
人間通,谷澤永一,圓神,1997-05-15,9,162,https://www.books.com.tw/products/0010197965?loc=P_0005_100
把自由留給自己,柏一,圓神,1997-05-15,9,162,https://www.books.com.tw/products/0010198015?loc=P_0005_001
真正的愛,林清玄,圓神,1997-05-15,9,180,https://www.books.com.tw/products/0010198171?loc=P_0005_002
幽默男女,鄧海珠 文、林 哲 圖,圓神,1997-05-01,9,162,https://www.books.com.tw/products/0010017318?loc=P_0005_003
俊男美女三溫暖,阿嫚,圓神,1997-04-15,9,180,https://www.books.com.tw/products/0010198014?loc=P_0005_004
美麗一生有祕訣,曹金鈴,圓神,1997-03-15,9,171,https://www.books.com.tw/products/0010197963?loc=P_0005_005
讓你的生活NEW一下,蘇國書,圓神,1997-03-15,9,162,https://www.books.com.tw/products/0010198012?loc=P_0005_006
單身好不好,心岱,圓神,1997-03-15,9,171,https://www.books.com.tw/products/0010198013?loc=P_0005_007
愛情EQⅡ(全面加分版),曹又方,圓神,1997-03-01,9,198,https://www.books.com.tw/products/0010095182?loc=P_0005_008
給我一分鐘不想你,王中言,圓神,1997-02-15,9,162,https://www.books.com.tw/products/0010197962?loc=P_0005_009
給你一朵禪的花,孟東籬,圓神,1997-02-15,9,270,https://www.books.com.tw/products/0010198135?loc=P_0005_010
給你一枚禪的果,孟東籬,圓神,1997-02-15,9,270,https://www.books.com.tw/products/0010198136?loc=P_0005_011
勇於改變,光禹等著,圓神,1997-02-01,9,171,https://www.books.com.tw/products/0010048836?loc=P_0005_012
初戀24小時,陳樂融,圓神,1997-01-01,9,153,https://www.books.com.tw/products/0010004640?loc=P_0005_013
人生風景,李敏勇,圓神,1996-12-01,9,144,https://www.books.com.tw/products/0010018532?loc=P_0005_014
文化風景,李敏勇,圓神,1996-12-01,9,162,https://www.books.com.tw/products/0010023838?loc=P_0005_015
絕不輕言放棄：棒球的美好年代,吳祥木,圓神,1996-11-15,9,180,https://www.books.com.tw/products/0010195864?loc=P_0005_016
禪中學取經營心,松野宗純,圓神,1996-11-15,9,162,https://www.books.com.tw/products/0010198170?loc=P_0005_017
疼惜好生活,光禹,圓神,1996-11-01,9,162,https://www.books.com.tw/products/0010005480?loc=P_0005_018
為人民服務才怪,馮光遠、李巨源,圓神,1996-10-01,9,162,https://www.books.com.tw/products/0010004390?loc=P_0005_019
吃喝玩樂最善良,盧郁佳,圓神,1996-10-01,9,162,https://www.books.com.tw/products/0010007508?loc=P_0005_020
