title,author,publisher,publication_date,discount,price
決戰王妃 5：為愛加冕 (電子書),綺拉．凱斯,圓神,2016-05-03,,231
世界的詩,李敏勇,圓神,2016-04-01,9,297
教室外的視野：小學六年的母親札記,番紅花,圓神,2016-04-01,9,270
詩的世界,李敏勇,圓神,2016-03-01,9,270
也許我們沒有共同的過去，但一定可以有共同的未來,姚立明,圓神,2016-03-01,9,234
除你之外,席慕蓉,圓神,2016-03-01,9,315
德，意志,鄭華娟,圓神,2016-03-01,9,288
媽啊，一下迷路一下爆走(附贈情緒打怪手冊+迷路創意貼紙),米米,圓神,2016-02-01,9,306
邊境台商,黃國華,圓神,2015-12-28,9,539
越跑越懂得：亞洲第一極地超馬選手陳彥博想告訴你的事,陳彥博,圓神,2015-11-25,9,333
哥教的不是歷史，是人性：呂捷親授，如何做一隻成功的魯蛇,呂捷,圓神,2015-10-29,9,261
我在雨中等你【暢銷十萬冊約定紀念版】,賈斯．史坦,圓神,2015-10-29,9,270
我在雨中等你【暢銷十萬冊約定紀念版】 (電子書),賈斯．史坦,圓神,2015-10-29,,225
哥教的不是歷史，是人性：呂捷親授，如何做一隻成功的魯蛇 (電子書),呂捷,圓神,2015-10-29,,199
回家：今日是明日的回憶,黃麗穗,圓神,2015-10-26,9,324
倫敦大學教我的13個逆轉心理學：這樣轉進人生勝利組,程大洲,圓神,2015-10-26,9,243
一個堅持和無數巧合的人生,吳澧培,圓神,2015-09-30,9,315
法理與善念：9個經典案例 看企業化危機為轉機,陳玲玉,圓神,2015-09-24,9,270
英派：點亮台灣的這一哩路,蔡英文,圓神,2015-09-24,9,270
英派：點亮台灣的這一哩路 (電子書),蔡英文,圓神,2015-09-24,,210
敬!我們的美味人生：貴婦奈奈×創意料理主廚，從12個精采人生慢燉出的暖心料理,"滕有正（尤金）,蘇陳端（貴婦奈奈）",圓神,2015-08-31,9,342
漫畫中醫經絡篇：按對穴道，就能擺脫惱人痠痛,羅大倫,圓神,2015-08-26,9,252
成功不是靠奇蹟，是靠累積：22則成功故事，讓人生充滿驚奇,戴晨志,圓神,2015-07-30,9,270
決戰王妃4：繼承者,綺拉．凱斯,圓神,2015-07-27,79,260
相信你值得幸福,女王,圓神,2015-07-27,9,324
決戰王妃 4：繼承者 (電子書),綺拉．凱斯,圓神,2015-07-27,,231
跟著來貘one more，two more：一事無成宣導手冊(一事無成空虛包，雙封面隨機出貨),Cherng（馬來貘）,圓神,2015-06-30,9,414
也追憶似水年華：永不中斷的追尋 從台大到台灣,"洪三雄,陳玲玉",圓神,2015-06-25,9,288
溫柔的心，強大的力量：德國人的日常思考,鄭華娟,圓神,2015-03-31,9,270
捨得：電子業先驅邱再興的事業與志業,邱再興,圓神,2015-02-26,9,279
父親這回事：我們的迷惘與驚奇,黃哲斌,圓神,2014-11-27,9,252
人生啊，歡迎迷路,米米,圓神,2014-11-24,9,261
金頭腦冠軍的超強學習法,孔繁錦,圓神,2014-09-25,9,243
決戰王妃外傳：王子與侍衛,綺拉．凱斯,圓神,2014-07-31,79,205
超有戲!kuma桑教你7天開口說道地日語(附 日籍老師標準發音MP3),池畑裕介,圓神,2014-06-30,9,297
聽，臺灣在吟唱：詩的禮物1,李敏勇,圓神,2014-06-25,9,252
聽，世界在吟唱：詩的禮物2,李敏勇,圓神,2014-06-25,9,261
決戰王妃 3：真命天女 (電子書),綺拉‧凱斯,圓神,2014-05-06,,224
決戰王妃3：真命天女,綺拉‧凱斯,圓神,2014-05-06,79,252
英文給它有點難，我靠畫畫搞定它,露琪．古提耶雷茲,圓神,2014-04-24,9,297
希望回來了：最大的苦難，最美的重生,陳雅琳,圓神,2014-03-31,9,288
讓利，讓你無往不利：永康國際商圈推手李慶隆的故事,李慶隆,圓神,2014-02-25,9,234
好想永遠住下去!32間特色民宿X100人真實體驗,"圓神編輯團隊,小野等作家群",圓神,2014-01-22,66,204
決戰王妃 2：背叛之吻：背叛之吻 (電子書),綺拉‧凱斯,圓神,2014-01-22,,217
決戰王妃2：背叛之吻,綺拉‧凱斯,圓神,2014-01-22,79,244
謝謝你(不)愛我,女王,圓神,2014-01-22,9,279
我是氣質卡：專心‧堅持‧全力衝刺，狗日子萬歲!,鄭華娟,圓神,2013-12-31,9,279
歐遊情書：因為太美，一定要說給你聽的風景,謝哲青,圓神,2013-12-25,79,252
漫畫東方聖經：佛陀開示，蔡志忠白話佛教入門經典,蔡志忠,圓神,2013-11-28,9,270
人間條件5：男性本是漂泊心情(附完整版DVD),吳念真,圓神,2013-11-25,9,539
被遺忘的教養法：3000個孩子的爸爸，讓每個都成材的信任教養,"張文輝,林至信(玄啟)",圓神,2013-10-31,9,252
我的心，我的眼，看見台灣：齊柏林空拍20年的堅持與深情,齊柏林,圓神,2013-10-24,79,229
