title,author,publisher,publication_date,discount,price
村上朝日堂是如何鍛鍊的,村上春樹,時報出版,2011-01-03,79,237
神話與傳說：圖解古文明的祕密,菲利浦．威金森,時報出版,2010-12-27,79,631
漫畫中國成語2,敖幼祥,時報出版,2010-12-20,75,210
畫個圖講得更清楚,大衛．斯貝特,時報出版,2010-12-20,79,252
秒殺緊張,湯尼．萊頓,時報出版,2010-12-13,75,150
預約私房美味(暢銷慶功增訂版),施穎瑩,時報出版,2010-12-06,79,237
不吃中藥，也能調體質!歐陽英樂活養生術,歐陽英,時報出版,2010-11-29,79,260
劉墉超強說話術2：把話說到心窩裡2,劉墉,時報出版,2010-11-29,79,205
酥油,江覺遲,時報出版,2010-11-26,79,276
一次看懂社會科學,劉炯朗,時報出版,2010-11-15,7,161
一次看懂自然科學,劉炯朗,時報出版,2010-11-15,7,161
英倫情人,麥可．翁達傑,時報出版,2010-11-08,79,237
冰海一葉舟：Only In Alaska II,"李文堯,林心雅",時報出版,2010-11-08,79,315
職場男女求生術,劉黎兒,時報出版,2010-11-01,79,189
浪漫追求，不強求：學校沒有教的戀愛學,戴晨志,時報出版,2010-11-01,79,197
吳寶春的味覺悸動,吳寶春,時報出版,2010-10-25,79,237
第七感：自我蛻變的新科學,丹尼爾．席格,時報出版,2010-10-18,79,276
三世人「台灣三部曲」之三,施叔青,時報出版,2010-10-04,7,224
雙B熟女,江映瑤,時報出版,2010-09-30,79,197
易想天開看人生,傅佩榮,時報出版,2010-09-23,79,189
每日二字：這樣用就對了!,淡江大學中國文學學系,時報出版,2010-09-09,79,221
酷馬,王小棣、黃黎明、莊慧秋,時報出版,2010-09-09,79,197
50個問題吃定所有對手,史蒂夫．巴畢茨基、吉姆．曼桂威提,時報出版,2010-09-09,7,224
劉墉超強說話術 1 把話說到心窩裡,劉墉,時報出版,2010-09-02,79,197
愛，就是慢教和等待：放心、放下，但絕不放棄,汪詠黛（黛媽咪）,時報出版,2010-09-02,79,205
後山怪咖醫師,李惟陽,時報出版,2010-09-02,7,175
那些極境教我的事,陳維滄,時報出版,2010-08-26,79,237
列那狐,亨利．凡．達勒,時報出版,2010-08-26,79,276
利維坦之書,彼得．布雷瓦,時報出版,2010-08-12,79,355
戀戀南極,耿婕容,時報出版,2010-08-12,79,237
餘震,張翎,時報出版,2010-08-12,79,205
爸媽，都是你把孩子搞成這樣,廖偉凡,時報出版,2010-08-05,79,221
我等不到了,余秋雨,時報出版,2010-07-29,79,237
你在我心裡麵,面面,時報出版,2010-07-22,79,205
贏家,保羅．科爾賀,時報出版,2010-07-22,79,237
不讓殘酷的神支配：古又文的創作與人生,古又文,時報出版,2010-07-22,79,221
食味人生：聽見料理的心聲,Beaver,時報出版,2010-07-19,79,252
人魚：我的水裡人生,方力行,時報出版,2010-07-15,9,270
吃魚的方法：熊秉元笑談經濟,熊秉元,時報出版,2010-07-15,79,197
悸動的六○年代 (電子書),林博文,時報出版,2010-07-12,88,184
索特爾家的狗,大衛．羅布列斯基,時報出版,2010-07-08,79,316
小廚師：我的幸福投資,蔡穎卿（Bubu）,時報出版,2010-07-08,79,276
早早開始，慢慢來,成寒,時報出版,2010-06-24,79,205
轉轉念，幸福就在心裡面,梁玉明,時報出版,2010-06-24,79,205
孫逸仙,白吉爾,時報出版,2010-06-24,79,379
東西的故事,安妮．雷納德,時報出版,2010-06-24,79,284
這樣不行，我會愛上妳啦!,阿潼,時報出版,2010-05-27,79,205
烏龍院精彩大長篇活寶16,敖幼祥,時報出版,2010-05-27,7,196
演活自己，就是頂尖：興趣是捷徑，態度有魔法,游乾桂,時報出版,2010-05-27,79,197
想像的共同體：民族主義的起源與散布 (新版),班納迪克．安德森,時報出版,2010-05-06,79,300
我的心不凍,蔣海瓊,時報出版,2010-04-29,66,145
掌握妳一生幸福的主動力,吳淡如,時報出版,2010-04-29,79,205
血型小將ABO,朴東宣,時報出版,2010-04-29,75,195
陶爸戲人生：Fun輕鬆世界大不同,陶傳正,時報出版,2010-04-26,9,270
為什麼春嬌愛說話?志明想劈腿!,楊聰財、 魏兆玟,時報出版,2010-04-22,79,221
不願面對的金融真相：經濟殺手的告白3,約翰．柏金斯,時報出版,2010-04-22,79,221
蔣介石與現代中國的奮鬥(上下二冊) (電子書),陶涵,時報出版,2010-03-29,88,468
蔣介石與現代中國的奮鬥(上)(下),陶涵,時報出版,2010-03-29,79,600
先知,卡里．紀伯倫,時報出版,2010-03-25,79,118
金山,張翎,時報出版,2010-03-25,79,300
失眠可以自療,楊建銘,時報出版,2010-03-19,9,252
遇見貧民百萬富翁,米花,時報出版,2010-03-18,79,205
綠色EQ,丹尼爾．高曼,時報出版,2010-03-04,79,237
烏龍院精彩大長篇活寶15,敖幼祥,時報出版,2010-03-04,7,196
雲起雲落：血淚交織的邊境傳奇,石炳銘,時報出版,2010-02-25,79,276
牛爾18年：我的美麗之路,牛爾,時報出版,2010-02-25,79,284
大眠,瑞蒙．錢德勒,時報出版,2010-02-15,7,196
大眠【偵探馬羅系列首部曲】 (電子書),瑞蒙．錢德勒,時報出版,2010-02-12,88,172
蘇西的世界,艾莉絲．希柏德,時報出版,2010-02-08,75,210
敖幼祥漫畫30週年大全集,敖幼祥,時報出版,2010-01-28,79,394
領導之道：為所有人創造正面的改變,達賴喇嘛、勞倫斯．穆增伯格,時報出版,2010-01-28,79,221
失落的符號,丹．布朗,時報出版,2010-01-27,79,315
敖幼祥漫畫三十週年大全集+烏龍院復古書包,敖幼祥,時報出版,2010-01-25,66,659
20不惑：校長親授33堂生涯必修課,劉炯朗,時報出版,2010-01-21,7,196
自然就會抗癌：罹癌醫師的科學觀點,大衛．賽文—薛瑞柏,時報出版,2010-01-21,79,284
生命的臉(13週年紀念版),許爾文．努蘭,時報出版,2010-01-14,79,252
Bitbit，我的兔子朋友,蔡穎卿．翁樂旂,時報出版,2009-12-24,79,221
寫給孩子的工作日記+Bitbit.我的兔子朋友+限量提袋,翁書旂、蔡穎卿、翁樂旂,時報出版,2009-12-24,79,553
寫給孩子的工作日記：說別人的故事，教自己的孩子,蔡穎卿、翁樂旂,時報出版,2009-12-24,79,276
醫魂：努蘭的醫學故事集,許爾文．努蘭,時報出版,2009-12-10,79,205
編輯這種病——記那些折磨過我的大牌作家們,見城徹,時報出版,2009-12-03,79,252
善待自己的桃花運,吳淡如,時報出版,2009-11-05,79,205
動物大悶鍋,FUJIMOTO MASARU,時報出版,2009-10-22,79,142
噗浪玩出大生意,陳建州 Jeremy,時報出版,2009-10-16,79,221
我的小革命：相信夢想，相信自己內在的力量,何榮幸等著,時報出版,2009-10-15,79,237
兩百年的孩子,大江健三郎,時報出版,2009-10-01,79,221
再忙，也要很浪漫,游乾桂,時報出版,2009-09-24,79,205
查令十字路84號,海蓮．漢芙,時報出版,2009-09-19,79,126
無孔不入 經皮毒 ：防禦疾病，從保護皮膚開始!,竹內米久司、稻津教久,時報出版,2009-09-17,79,205
HD：習慣領域：影響一生成敗的人性軟體 【修訂新版】,游伯龍,時報出版,2009-09-10,7,224
猶太商人筆記本的祕密：打遍78國征服10000難纏對手的談判技巧,馬克．富岡,時報出版,2009-08-06,79,237
勇闖宇宙二部曲：太空尋寶之旅,露西．霍金、史蒂芬．霍金,時報出版,2009-07-23,79,276
黑輪君1&2【《黑輪君1——你的夢想是什麼呢?》+《黑輪君2——愛是什麼呢?》】,Lily Franky,時報出版,2009-06-25,79,395
租來的人生,吳淡如,時報出版,2009-06-25,79,237
國家的囚徒：趙紫陽的祕密錄音,趙紫陽,時報出版,2009-06-11,79,308
機會，就在行動裡!,戴晨志,時報出版,2009-06-04,79,181
放任心中的一百次流浪：Ambling to a Wayward Beat,劉軒,時報出版,2009-06-04,79,197
商品放在哪裡才會賣,帕克．安德席爾,時報出版,2009-05-21,75,240
完美先生達爾文：《物種源始》的漫長等待,大衛．奎曼,時報出版,2009-05-14,79,237
1949石破天驚的一年,林博文,時報出版,2009-05-14,79,252
1949浪淘盡英雄人物,林博文,時報出版,2009-05-14,79,268
1949石破天驚的一年 (電子書),林博文,時報出版,2009-05-11,88,197
1949浪淘盡英雄人物 (電子書),林博文,時報出版,2009-05-11,88,209
過日子像扮家家酒-不花錢的生活美學,齊云,時報出版,2009-05-07,79,221
天使與魔鬼大現場,張國立,時報出版,2009-04-23,79,173
伍佰.故事,伍佰,時報出版,2009-04-16,79,308
妳是我微笑的答案：教養，只不過是更寬闊的愛,林書煒,時報出版,2009-04-16,79,197
愛因斯坦-他的人生 他的宇宙,華特．艾薩克森,時報出版,2009-04-09,79,466
蔣經國傳(2009新版),"林添貴,陶涵",時報出版,2009-03-30,79,308
雛菊的人生,吉本芭娜娜,時報出版,2009-03-26,79,142
無情∕厄運,吉本芭娜娜,時報出版,2009-03-26,79,142
烏龍院精彩大長篇活寶12,敖幼祥,時報出版,2009-03-26,7,196
在愛裡相遇：做個好大人，給孩子一份沒有虧欠的愛 (平),蔡穎卿,時報出版,2009-03-26,79,252
一生難忘的感動,戴晨志,時報出版,2009-03-12,79,181
綠豆椪的偏見,米果,時報出版,2009-02-26,79,205
台灣流行音樂200最佳專輯,中華音樂人交流協會,時報出版,2009-02-06,79,315
我愛團團圓圓,洪文棟．張和民．林美璱,時報出版,2009-01-19,79,118
目送--朗讀珍藏版(平裝書加1朗讀CD加精美書盒),龍應台,時報出版,2009-01-15,79,489
就是愛被罵：史上最強被罵應對心理學,鄭匡宇,時報出版,2009-01-15,79,158
日治台灣生活史：日本女人在台灣(昭和篇 1926-1945)下,竹中信子,時報出版,2009-01-08,79,458
亂世佳人,陳文茜,時報出版,2009-01-08,79,205
日治台灣生活史：日本女人在台灣(昭和篇 1926-1945)上,竹中信子,時報出版,2009-01-05,79,410
團團圓圓我的寶貝貓熊,洪文棟、張和民、林美璱,時報出版,2008-12-25,79,252
孔子-喧囂時代的孤獨哲人,金安平,時報出版,2008-12-25,79,237
烏龍院精彩大長篇活寶11,敖幼祥,時報出版,2008-12-22,7,196
王國vol.3 祕密的花園,吉本芭娜娜,時報出版,2008-12-18,79,173
為成長做準備--新手媽媽存一個育兒的幸福戶頭,周世惠,時報出版,2008-12-01,66,165
聽楊絳談往事,吳學昭,時報出版,2008-11-13,79,316
關於跑步，我說的其實是……,村上春樹,時報出版,2008-11-06,79,197
歐赫貝奇幻地誌學R-Z：從紅河流域到季佐特國,法蘭斯瓦．普拉斯,時報出版,2008-10-30,79,300
就是愛寫作,朱天衣等著,時報出版,2008-10-23,79,197
停車暫借問,鍾曉陽,時報出版,2008-10-09,79,237
烏龍院精彩大長篇活寶10,敖幼祥,時報出版,2008-10-02,7,196
再見，我的書!,大江健三郎,時報出版,2008-08-28,79,276
流動的饗宴：海明威巴黎回憶錄,海明威,時報出版,2008-08-28,79,284
知性之旅13泰國,Insight Guides,時報出版,2008-08-21,79,474
全民大講堂,黃春明等21人,時報出版,2008-08-21,79,221
朱敬一講社會科學：社會科學的源起背景,朱敬一,時報出版,2008-08-21,79,158
朱敬一講社會科學：法政經社的核心內容,朱敬一,時報出版,2008-08-21,79,158
朱敬一講社會科學：台灣社會的新世紀挑戰,朱敬一,時報出版,2008-08-21,79,158
知性之旅12--加拿大,Insight Guides,時報出版,2008-08-21,79,474
嬉遊記：用玩樂啟發孩子的大智慧,游乾桂,時報出版,2008-08-07,79,205
決勝-在看不見的地方,劉順仁,時報出版,2008-07-31,7,210
CG世界遺產-古羅馬,後藤克典,時報出版,2008-07-24,79,197
CG世界遺產-古希臘&世界七大奇景,後藤克典,時報出版,2008-07-24,79,197
漫長的告別,瑞蒙．錢德勒,時報出版,2008-07-01,79,300
漫長的告別【偵探馬羅系列最高傑作】 (電子書),瑞蒙．錢德勒,時報出版,2008-07-01,88,234
民族的新世界地圖,21世紀研究會,時報出版,2008-06-23,79,237
中國盜墓傳奇,岳南、許志龍、商成勇,時報出版,2008-06-19,79,221
給我搖擺，其餘免談,村上春樹,時報出版,2008-06-13,79,205
博物館買物趣,森井由佳,時報出版,2008-05-29,79,197
歐赫貝奇幻地誌學J-Q：從翠玉國到濟諾塔島,法蘭斯瓦．普拉斯,時報出版,2008-05-26,79,300
勇闖宇宙首部曲：卡斯摩的祕密,史蒂芬．霍金、露西．霍金,時報出版,2008-05-22,79,276
王國 vol.2 悲痛、失去事物的影子，以及魔法,吉本芭娜娜,時報出版,2008-05-15,79,126
心靈詭計,米契．柯林,時報出版,2008-05-01,79,221
烏龍院精彩大長篇活寶9,敖幼祥,時報出版,2008-04-24,7,196
美利堅帝國陰謀-經濟殺手的告白2,約翰．柏金斯,時報出版,2008-02-15,79,276
TOBY漫畫夜市美食(台北篇),TOBY,時報出版,2008-02-15,79,173
旅行台灣：名人說自己的故事,蔣勳,時報出版,2008-01-31,75,247
吳教授居家風水樣樣通2：買屋.開店.職場：不可不知的生活風水120問,吳彰裕,時報出版,2008-01-31,79,252
歐赫貝奇幻地誌學A-I：從亞馬遜女戰士國到靛藍雙島,法蘭斯瓦．普拉斯,時報出版,2008-01-31,79,300
風前塵埃 「台灣三部曲」之二,施叔青,時報出版,2008-01-24,7,210
PS. 我愛妳,西西莉雅．艾亨,時報出版,2008-01-24,7,224
波特貝羅女巫,保羅．科爾賀,時報出版,2008-01-15,79,221
波特貝羅女巫 (電子書),保羅．科爾賀,時報出版,2008-01-14,88,172
黑夜中尋找星星：走過戒嚴的資深記者生命史,何榮幸、台大新聞研究所,時報出版,2008-01-03,79,316
世界的餐桌,紀馬丁、亨利．古果,時報出版,2007-12-20,79,284
烏龍院精彩大長篇活寶8,敖幼祥,時報出版,2007-12-20,7,196
情與美─白先勇傳,劉俊,時報出版,2007-12-20,79,355
張學良、宋子文檔案大揭秘,林博文,時報出版,2007-12-20,79,237
老貓學出版：編輯的技藝 & 二十年出版經驗完全彙整,陳穎青,時報出版,2007-12-20,79,237
張學良、宋子文檔案大揭秘 (電子書),林博文,時報出版,2007-12-17,88,184
柏林玩設計,何桂育,時報出版,2007-12-17,79,221
盡頭的回憶,吉本芭娜娜,時報出版,2007-12-17,79,181
日治台灣生活史--日本女人在台灣(明治篇 1895-1911),竹中信子,時報出版,2007-11-29,79,284
日治台灣生活史--日本女人在台灣(大正篇 1912-1925),竹中信子,時報出版,2007-11-29,79,355
英倫魔法師(上下卷不分售),蘇珊娜．克拉克,時報出版,2007-11-23,79,473
達賴喇嘛：西藏之心,達賴喇嘛,時報出版,2007-11-22,79,237
東尼流的幸福栽培法,東尼拉茲洛著、小栗左多里,時報出版,2007-11-22,79,197
村上朝日堂,村上春樹,時報出版,2007-11-05,79,213
村上朝日堂反擊,村上春樹,時報出版,2007-11-05,79,221
達賴喇嘛：西藏之心,達賴喇嘛,時報出版,2007-11-22,79,237
東尼流的幸福栽培法,東尼拉茲洛著、小栗左多里,時報出版,2007-11-22,79,197
村上朝日堂,村上春樹,時報出版,2007-11-05,79,213
村上朝日堂反擊,村上春樹,時報出版,2007-11-05,79,221
村上朝日堂嗨?!,村上春樹,時報出版,2007-11-05,79,173
天天喝湯,余佩玲,時報出版,2007-10-22,79,197
經絡按摩VS生機食療--裡應外合，對症百招,歐陽英、吳長新,時報出版,2007-10-11,79,474
走到人生邊上—自問自答,楊絳,時報出版,2007-10-11,79,173
誰的頭上亮了燈泡?：看故事，玩數學,徐任宏,時報出版,2007-09-20,79,205
花.骨頭.泥磚屋：走進歐姬芙畫裡的世界,成寒,時報出版,2007-09-17,79,237
尋找漩渦貓的方法,村上春樹,時報出版,2007-09-14,79,221
橫紋君洒落劇場,大森裕子,時報出版,2007-09-08,79,157
小貂橫紋君1-3套書,大森裕子,時報出版,2007-08-29,79,291
阿根廷婆婆,吉本芭娜娜,時報出版,2007-08-13,79,126
烏龍院精彩大長篇活寶7,敖幼祥,時報出版,2007-08-02,7,196
中關村──中國的科技夢,凌志軍,時報出版,2007-07-23,79,300
超越自己(20年紀念版),劉墉,時報出版,2007-07-23,79,205
肯定自己(20年紀念版),劉墉,時報出版,2007-07-23,79,205
創造自己(20年紀念版),劉墉,時報出版,2007-07-23,79,205
艾迪.狄更斯超級大冒險三書(超怪咖豪宅、驚險大特技、壞消息時報),菲利普．亞爾達,時報出版,2007-07-05,79,426
華麗家族：全球知名家族企業興衰史,大衛．藍迪斯,時報出版,2007-06-21,79,284
圖形數獨,西尾徹也,時報出版,2007-05-31,79,78
前世今生來生緣：穿越時空的靈魂之旅,布萊恩．魏斯,時報出版,2007-05-25,79,300
惡土,安妮．普露,時報出版,2007-05-17,79,197
食物的世界地圖,21世紀研究會,時報出版,2007-05-10,79,237
吳教授居家風水樣樣通：不可不知的生活風水150問,吳彰裕,時報出版,2007-04-26,79,237
蝙蝠俠實戰手冊 終極訓練指南,史考特‧比提,時報出版,2007-04-26,79,197
愛是一種美麗的疼痛,劉墉,時報出版,2007-04-23,79,197
人生風景,余秋雨,時報出版,2007-04-19,79,284
如心雞湯：活出精彩的50個小故事,周由賢,時報出版,2007-03-08,79,158
重返異域,"柏楊,汪詠黛",時報出版,2007-03-01,79,197
英文，非學好不可,成寒,時報出版,2007-03-01,79,197
大騙局,丹．布朗,時報出版,2007-01-18,7,252
經濟殺手的告白,約翰．柏金斯,時報出版,2007-01-04,79,252
知性之旅06-日本,Insight Guides,時報出版,2006-12-25,79,474
知性之旅08-希臘,Insight Guides,時報出版,2006-12-25,79,474
知性之旅10-紐西蘭,Insight Guides,時報出版,2006-12-25,79,474
笨天使的聖誕節,克里斯多夫．摩爾,時報出版,2006-12-07,79,221
行星絮語,戴瓦．梭貝爾,時報出版,2006-12-04,79,221
知性之旅02──德國,Insight Guides,時報出版,2006-11-23,79,474
知性之旅03──澳洲,Insight Guides,時報出版,2006-11-23,79,474
知性之旅05──西班牙,Insight Guides,時報出版,2006-11-23,79,474
一年甲班34號,恩佐,時報出版,2006-11-16,79,205
終於悲哀的外國語,村上春樹,時報出版,2006-11-02,79,205
烏龍院精彩大長篇活寶5,敖幼祥,時報出版,2006-10-26,7,196
中性,傑佛瑞．尤金尼德斯,時報出版,2006-10-26,7,266
我這樣教出世界冠軍女兒,郭鎧紋,時報出版,2006-10-16,79,158
羽衣,吉本芭娜娜,時報出版,2006-10-12,75,120
烏龍院精彩大長篇活寶4,敖幼祥,時報出版,2006-07-29,7,196
優勝美地四季之歌,林心雅、李文堯,時報出版,2006-07-13,79,284
生命咖啡館,約翰．史崔勒基,時報出版,2006-06-22,79,173
小貂橫紋君,大森裕子,時報出版,2006-06-19,79,126
橫紋君&粉紅妹,大森裕子,時報出版,2006-06-19,79,126
藍海上的風險,艾爾本＆羅邁可,時報出版,2006-06-15,79,205
管理要像一部好電影,劉順仁,時報出版,2006-06-08,7,210
烏龍院精彩大長篇活寶3,敖幼祥,時報出版,2006-05-25,7,196
果蠅.基因.怪老頭：生物行為起源的探尋,強納森．溫納,時報出版,2006-05-04,79,284
烏龍院精彩大長篇活寶2,敖幼祥,時報出版,2006-04-20,7,196
天使與魔鬼,丹．布朗,時報出版,2006-04-06,79,284
哀愁的預感(二版),吉本芭娜娜,時報出版,2006-03-22,79,118
封神榜1,"蔡志忠,魚夫",時報出版,2006-03-09,79,276
幹校六記——及將飲茶等篇,楊絳,時報出版,2006-03-02,79,173
烏龍院精采大長篇活寶1,敖幼祥,時報出版,2006-02-23,79,221
非常辦公室2,人二雄,時報出版,2006-01-26,79,126
禽流感大戰疫,徐明達,時報出版,2005-12-15,79,142
中庸(附DVD),"蔡志忠,魚夫",時報出版,2005-11-24,79,276
偷天換日,敖幼祥,時報出版,2005-11-10,66,184
歷代經典寶庫：散文佛學系列(共 9 書),張健等,時報出版,2005-10-05,75,675
歷代經典寶庫：傳世論述系列(共 12 書),周何等,時報出版,2005-10-05,75,900
麥可霍伊的推理鼠(附送少年偵探記事簿)(共 3 書),麥可霍伊,時報出版,2005-10-05,75,524
大學(附DVD),"蔡志忠,魚夫",時報出版,2005-09-26,79,276
一生的讀書計畫〔新世紀修訂版〕,費迪曼、梅傑,時報出版,2005-08-29,79,300
合肥四姐妹,金安平,時報出版,2005-08-22,79,252
為什麼讀經典,伊塔羅．卡爾維諾,時報出版,2005-08-08,79,252
數位密碼,丹．布朗,時報出版,2005-07-28,79,276
菜根譚(附DVD),"蔡志忠,魚夫",時報出版,2005-07-11,79,276
大麻‧草莓園‧色情王國,艾瑞克‧西洛瑟,時報出版,2005-06-20,79,197
色彩的世界地圖,日本文藝春秋社,時報出版,2005-06-20,79,173
演化：一個觀念的勝利,Carl Zimmer,時報出版,2005-06-20,79,624
世說新語,"蔡志忠,魚夫",時報出版,2005-05-23,79,276
決斷2秒間,葛拉．威爾,時報出版,2005-05-23,79,237
史記(附1CD),"蔡志忠,魚夫",時報出版,2005-03-28,79,276
凝固的波浪：科羅拉多高原,林心雅、李文堯,時報出版,2005-03-28,79,300
信任：簡化管理的藝術,萊納德．史布萊格爾,時報出版,2005-03-01,79,181
色史(限),亨利．米勒,時報出版,2005-02-14,79,355
投資者的修練,呂宗耀、張(南犬)祥,時報出版,2005-01-31,79,252
王國vol.1--仙女座高台,吉本芭娜娜,時報出版,2005-01-31,79,118
一陣風，留下了千古絕唱,章詒和,時報出版,2005-01-31,79,221
有例可圖：停格的異想世界,荷姆斯,時報出版,2005-01-24,79,252
奧林霹客,敖幼祥,時報出版,2005-01-24,66,184
黑夜之後,村上春樹,時報出版,2005-01-21,79,205
水滸傳,"蔡志忠,魚夫",時報出版,2005-01-17,79,276
默觀無限美：劉岠渭教你聽古典音樂(附DVD),劉岠渭,時報出版,2005-01-17,79,315
成寒英語有聲書6：聖誕禮物 (中英對照),成寒,時報出版,2004-11-22,79,181
六朝怪談,蔡志忠,時報出版,2004-11-15,79,276
方塔迴旋梯：推開文學家的門,成寒,時報出版,2004-10-25,79,205
我愛你,水瓶鯨魚,時報出版,2004-09-25,79,158
好想結個婚,水瓶鯨魚,時報出版,2004-09-25,79,197
鶇,吉本芭娜娜,時報出版,2004-09-25,79,142
我的巧克力男呢,人二雄,時報出版,2004-09-11,79,173
達文西密碼,丹‧布朗,時報出版,2004-08-13,79,276
我的勞動是寫作：葉石濤傳,陳明柔,時報出版,2004-07-31,79,221
雪梨!,村上春樹,時報出版,2004-07-24,79,237
從20萬到10億：張松允的獨門投資術,張松允,時報出版,2004-06-26,7,210
瘋狂,哈金,時報出版,2004-06-01,79,221
如果我們的語言是威士忌,村上春樹,時報出版,2004-05-29,79,158
【DK大揭密系列6冊】(恐龍、深海、人體、古埃及、古希臘、古羅馬),Dr. Frances Dipper等,時報出版,2004-05-10,7,1365
藍色星球系列套書(1大3小共4本),艾雷斯泰．法瑟吉爾、瑪莎．荷姆斯、安德魯．拜耶,時報出版,2004-05-10,75,1335
成寒英語有聲書5：一語動人心 (中英對照),成寒,時報出版,2004-05-03,79,197
歐陽英生機食療排毒大全,歐陽英,時報出版,2004-04-24,79,458
愛的十一分鐘,保羅．科爾賀,時報出版,2004-04-06,79,197
Why Not：創意之樂,"奈爾巴夫,艾瑞斯",時報出版,2004-03-05,75,210
成寒英語有聲書4：推理女神探(附CD) (中英對照),成寒,時報出版,2004-02-28,79,181
成寒英語有聲書3：尼斯湖水怪之謎(附CD),成寒,時報出版,2004-01-17,79,158
文茜小妹大 2,陳文茜,時報出版,2003-12-22,79,189
成寒英語有聲書2：靈媒的故事 (中英對照),成寒,時報出版,2003-12-22,79,181
行過洛津「台灣三部曲」之一,施叔青,時報出版,2003-12-01,75,270
成寒英語有聲書1：綠野仙蹤 (中英對照),成寒,時報出版,2003-10-18,79,181
25度C的咖啡時光。再會,趙景弘,時報出版,2003-09-27,79,142
21歲辣媽的條件,小灩,時報出版,2003-09-27,79,173
我們仨,楊絳,時報出版,2003-08-30,79,173
烏龍院精彩大長篇七鮮魚丸,敖幼祥,時報出版,2003-08-23,7,196
發現之旅：古埃及系列(埃及豔后+木乃伊+商博良+拉美西斯二世),Edith Flamarion等,時報出版,2003-08-20,79,686
印度漂流記,李性蓁,時報出版,2003-08-11,79,197
躺著學英文3-打開英語的寬銀幕,成寒,時報出版,2003-07-26,79,173
一分鐘億萬富翁,馬克韓森&羅伯艾倫,時報出版,2003-07-26,79,237
破壞性情緒管理：達賴喇嘛與西方科學大師的智慧,丹尼爾‧高曼,時報出版,2003-05-26,79,221
悄悄話,Mars，Didi,時報出版,2003-05-26,79,158
義大利童話套書(1-4),伊塔羅．卡爾維諾,時報出版,2003-05-26,75,900
爵士群像 2,"和田誠,村上春樹",時報出版,2003-05-24,79,142
對號入座,謝小蜜,時報出版,2003-05-24,79,142
愛情辭典,李性蓁,時報出版,2003-05-03,79,158
寸土之言：愉快生活的訣竅,野末陳平,時報出版,2003-04-19,79,126
當男人說一見鍾情,Monica & 夏佩爾等,時報出版,2003-04-06,79,173
你的英文白學了-台北英語俱樂部神奇心法,曾莆文,時報出版,2003-03-03,79,78
天界無限(25),黃展鳴,時報出版,2003-02-13,79,86
天使詩篇三部曲(島國天使+伏案天使+鏡幻天使),時報出版,時報出版,2003-02-12,79,474
我心環遊世界—用心賣力工作，痛快暢遊世界!,戴晨志,時報出版,2003-01-20,79,197
躺著學英文2-青春‧英語‧向前行,成寒,時報出版,2003-01-20,79,142
天界無限(24),黃展鳴,時報出版,2003-01-07,79,86
蘭格漢斯島的午后,村上春樹,時報出版,2002-12-23,79,118
大唐雙龍傳修訂版【卷十六】,黃易,時報出版,2002-12-16,79,197
大唐雙龍傳修訂版【卷十八】,黃易,時報出版,2002-12-16,79,197
大唐雙龍傳修訂版【卷十九】,黃易,時報出版,2002-12-16,79,197
大唐雙龍傳修訂版【卷二十】,黃易,時報出版,2002-12-16,79,197
天界無限(23),黃展鳴,時報出版,2002-12-11,79,86
大唐雙龍傳修訂版【卷十二】,黃易,時報出版,2002-11-23,79,197
大唐雙龍傳修訂版【卷十四】,黃易,時報出版,2002-11-23,79,197
大唐雙龍傳修訂版【卷十五】,黃易,時報出版,2002-11-23,7,175
大唐雙龍傳修訂版【卷十一】,黃易,時報出版,2002-11-23,79,197
大唐雙龍傳修訂版【卷十三】,黃易,時報出版,2002-11-23,79,197
小城之春+DVD版,阿城,時報出版,2002-11-23,79,236
N‧P,吉本芭娜娜,時報出版,2002-11-16,79,181
十年一覺電影夢,張靚蓓,時報出版,2002-11-16,79,363
請問諾貝爾大師,艾克瑟‧哈克,時報出版,2002-11-02,79,221
大唐雙龍傳修訂版【卷六】,黃易,時報出版,2002-10-26,79,197
大唐雙龍傳修訂版【卷七】,黃易,時報出版,2002-10-26,79,197
大唐雙龍傳修訂版【卷十】,黃易,時報出版,2002-10-26,79,197
大唐雙龍傳修訂版【卷八】,黃易,時報出版,2002-10-26,79,197
大唐雙龍傳修訂版【卷九】,黃易,時報出版,2002-10-26,7,175
速食男女,駱小紅,時報出版,2002-10-19,79,173
大唐雙龍傳修訂版【卷二】,黃易,時報出版,2002-09-23,79,197
大唐雙龍傳修訂版【卷三】,黃易,時報出版,2002-09-23,79,197
大唐雙龍傳修訂版【卷一】,黃易,時報出版,2002-09-23,79,197
大唐雙龍傳修訂版【卷四】,黃易,時報出版,2002-09-23,79,197
大唐雙龍傳修訂版【卷五】,黃易,時報出版,2002-09-23,79,197
戀愛。幸福25°C 的咖啡,趙景弘,時報出版,2002-09-23,79,142
盲目,喬賽‧薩拉馬戈,時報出版,2002-08-26,79,237
單親三人行,葉姝,時報出版,2002-08-12,79,94
為什麼孩子要上學,大江健三郎,時報出版,2002-08-05,79,181
瀑布上的房子：追尋建築大師萊特的腳印,成寒,時報出版,2002-07-15,79,205
你被壓力壓扁了嗎?：習慣領域助您排憂解難,游伯龍,時報出版,2002-07-01,7,161
妹妹,河馬,時報出版,2002-06-21,79,158
池塘,哈金,時報出版,2002-05-27,79,158
別說再見Never Say Goodbye,Mars&didi,時報出版,2002-05-27,79,78
