title,author,publisher,publication_date,discount,price
世界雖然殘酷，我們還是…… (電子書),小野,究竟,2013-05-29,,199
世界雖然殘酷，我們還是……：生命最痛的省思，最美的領悟,小野,究竟,2013-05-29,9,261
耶路撒冷三千年,賽門．蒙提費歐里,究竟,2013-03-28,9,531
好命中年：家庭醫學權威林青穀的38個養生提醒,林青穀,究竟,2012-08-31,9,234
每個人心裡都住著一座城市：建築、設計、旅遊達人的台灣空間旅行,謝宗哲等,究竟,2012-07-31,9,288
有些事，這些年我才懂 (電子書),小野,究竟,2012-06-29,,199
有些事，這些年我才懂：小野的人生思考,小野,究竟,2012-06-29,79,229
不乖性愛惹人愛：10萬人受惠，小技巧讓兩人歡愉破表,陳羿茨,究竟,2012-04-30,9,243
夢病：身體哪裡出狀況，夢會告訴你--張永明醫師為您釋夢談病,張永明,究竟,2012-02-23,9,243
好樣!前刀糸氏：剪出食衣住行新風格(隨書附贈「創新剪紙好樣光碟」),前刀糸氏,究竟,2011-11-30,9,315
第78次學日語就上手：因為前面77次，你都沒看青小鳥的日語學習書!,青小鳥,究竟,2011-06-30,9,243
台灣幸福百事：你想不到的第一次,陳柔縉,究竟,2011-03-29,9,315
讀書別靠意志力──風靡德國的邏輯K書法,克里斯迪安．格綠寧,究竟,2009-08-31,66,171
存亡法則：中國15個末代皇帝的退場啟示,孫婷、周志生,究竟,2006-09-25,9,189
科學的1000個瞬間——改變人類歷史的發明與發現,林為民,究竟,2006-03-27,9,252
明信片清末中國,陳玲、王迦南、蔡小麗,究竟,2005-09-26,9,225
用謀——向中國歷史人物借箭,秦戈,究竟,2005-08-25,66,184
世界歷史秘聞軼事──實用有趣的歷史故事,張壯年、張穎震,究竟,2005-03-25,9,234
世界歷史掌故發現-實用有趣的歷史故事,張壯年、張穎震,究竟,2005-03-25,9,252
影響歷史的愛情,金永華、金錚琦,究竟,2005-02-25,9,243
中國歷史之謎,李廣生,究竟,2004-12-24,9,180
世界地理怒海征服,"姜守明,高芳英",究竟,2004-11-30,9,207
世界地理發現奇航,"姜守明,高芳英",究竟,2004-11-30,9,207
中國歷史人物之謎,李廣生,究竟,2004-10-29,9,180
中國地理大發現,"彭安玉,胡阿祥",究竟,2004-09-30,9,288
少林遇上武當：中國武術的境界,佘志超,究竟,2004-08-25,9,180
神算：中國術數的秘密,王浩,究竟,2004-07-29,9,180
解讀上帝的留言：77則聖經比喻,葉舒憲,究竟,2004-04-29,9,234
玩權：中國歷史上的權術遊戲,秦學頎,究竟,2004-03-30,9,252
智者的邏輯,陳文江，秦美珠,究竟,2004-02-01,9,261
世界歷史49大謎,向思鑫,究竟,2003-12-18,9,225
中國歷史49大謎,向思鑫,究竟,2003-10-27,9,252
訓練思考能力的數學書,岡部恒治,究竟,2003-08-25,9,198
中國文人的非正常死亡,李國文,究竟,2003-08-25,9,288
謀略入門80策,張雲、邱志方,究竟,2003-05-28,9,324
中國歷史掌故發現─實用有趣的歷史故事,張壯年，張穎震,究竟,2002-10-30,9,261
歐幾里得之窗─從平行線到超空間的幾何學故事,李奧納多‧曼羅迪諾,究竟,2002-10-30,9,261
中國歷史秘聞軼事─實用有趣的歷史故事,張壯年，張穎震,究竟,2002-10-30,9,261
他與她的情感世界─一個心理學家的兩性觀察,狄奧多‧芮克,究竟,2002-09-30,9,234
戀人的心：一個心理學家眼中的愛,狄奧多‧芮克,究竟,2002-07-30,9,179
愛在大腦深處,湯瑪斯‧路易斯，法里‧阿明尼，理察‧藍儂,究竟,2001-12-03,9,234
阿基米德的浴缸-突破性思考的藝術與邏輯,大衛‧伯金斯,究竟,2001-09-03,9,270
拯救神的人,尼可斯‧卡山札基,究竟,2001-01-20,9,180
愛,Jose Ortega y Gasset,究竟,2001-01-01,9,180
聰明人的哲學指南,Roger Scruton,究竟,2000-10-01,9,180
誘惑者日記,齊克果,究竟,2000-06-10,9,207
激情尼采-漂泊在杜林的靈魂,張伯倫,究竟,2000-04-26,9,261
神的使者：聖經故事中的人物與傳奇,埃利‧維瑟爾,究竟,2000-04-26,9,207
蒼蠅、老鼠、人,法蘭索瓦‧雅各,究竟,2000-04-26,9,180
